,0
26826,-3.23
26827,-3.08
26828,-3.05
26829,-3.20
26830,-3.22
26831,-3.26
26832,-3.16
26833,-3.26
26834,-3.33
26835,-3.30
26836,-2.84
26837,-3.06
26838,-3.03
26839,-3.01
26840,-2.54
26841,-2.61
26842,-2.44
26843,-2.29
26844,-2.17
26845,-1.69
26846,-1.57
26847,-1.39
26848,-1.36
26849,-1.29
26850,-1.26
26851,-1.15
26852,-1.03
26853,-0.86
26854,-1.14
26855,-1.13
26856,-0.84
26857,-1.16
26858,-1.16
26859,-0.92
26860,-1.19
26861,-1.21
26862,-1.23
26863,-1.23
26864,-0.81
26865,-1.13
26866,-1.02
26867,-0.42
26868,-0.35
26869,-0.20
26870,-0.04
26871,0.01
26872,-0.06
26873,-0.55
26874,-0.27
26875,-0.39
26876,-0.41
26877,-0.52
26878,-0.55
26879,-0.62
26880,-0.63
26881,-0.56
26882,-0.62
26883,-0.62
26884,-0.62
26885,-0.68
26886,-0.68
26887,-0.64
26888,-0.63
26889,-0.56
26890,-0.23
26891,0.38
26892,0.51
26893,0.79
26894,0.79
26895,0.81
26896,0.84
26897,0.80
26898,0.22
26899,-0.08
26900,-0.12
26901,-0.15
26902,0.37
26903,0.29
26904,0.29
26905,0.21
26906,0.11
26907,-0.82
26908,-0.26
26909,-0.33
26910,-0.42
26911,-0.31
26912,-0.28
26913,-0.23
26914,-0.19
26915,0.00
26916,0.42
26917,0.75
26918,0.87
26919,0.77
26920,0.71
26921,0.59
26922,0.28
26923,0.48
26924,0.11
26925,-0.19
26926,-0.42
26927,-0.57
26928,-1.27
26929,-1.48
26930,-1.67
26931,-1.67
26932,-1.48
26933,-1.32
26934,-1.22
26935,-1.01
26936,-0.77
26937,-0.15
26938,0.48
26939,1.11
26940,2.14
26941,3.13
26942,4.06
26943,3.86
26944,3.92
26945,3.14
26946,2.77
26947,2.78
26948,3.01
26949,2.71
26950,2.40
26951,2.37
26952,2.55
26953,2.75
26954,2.86
26955,2.90
26956,2.96
26957,2.91
26958,2.69
26959,2.45
26960,2.18
26961,1.73
26962,2.11
26963,2.92
26964,3.57
26965,4.62
26966,5.48
26967,5.69
26968,5.69
26969,5.05
26970,4.53
26971,3.43
26972,3.03
26973,2.73
26974,2.37
26975,2.08
26976,1.28
26977,0.81
26978,0.67
26979,0.54
26980,0.76
26981,0.81
26982,1.31
26983,1.38
26984,1.54
26985,2.97
26986,2.37
26987,2.55
26988,4.02
26989,3.32
26990,4.19
26991,3.81
26992,4.16
26993,3.41
26994,2.93
26995,3.16
26996,2.83
26997,3.68
26998,3.62
26999,3.69
27000,3.66
27001,3.61
27002,2.91
27003,3.21
27004,2.98
27005,2.95
27006,3.07
27007,3.58
27008,3.68
27009,3.60
27010,3.69
27011,3.86
27012,3.86
27013,3.81
27014,3.98
27015,4.20
27016,4.42
27017,4.74
27018,5.18
27019,5.99
27020,6.56
27021,7.22
27022,8.02
27023,8.33
27024,8.74
27025,9.17
27026,9.07
27027,8.96
27028,8.80
27029,8.31
27030,7.58
27031,7.44
27032,6.92
27033,6.26
27034,6.71
27035,7.66
27036,8.72
27037,8.86
27038,9.59
27039,9.74
27040,9.70
27041,9.03
27042,7.88
27043,6.89
27044,6.93
27045,6.34
27046,5.68
27047,3.96
27048,4.51
27049,2.60
27050,2.32
27051,1.26
27052,2.12
27053,2.29
27054,2.22
27055,3.25
27056,3.22
27057,4.16
27058,4.38
27059,4.51
27060,4.72
27061,4.97
27062,5.12
27063,5.42
27064,5.32
27065,4.99
27066,4.68
27067,4.52
27068,4.41
27069,4.26
27070,3.93
27071,3.69
27072,3.12
27073,2.57
27074,2.33
27075,2.19
27076,1.87
27077,1.76
27078,1.79
27079,1.66
27080,1.52
27081,1.37
27082,1.04
27083,1.04
27084,1.61
27085,1.80
27086,2.08
27087,2.37
27088,1.81
27089,2.00
27090,2.06
27091,2.01
27092,1.93
27093,1.56
27094,1.19
27095,1.08
27096,1.16
27097,1.48
27098,1.36
27099,1.10
27100,0.49
27101,0.33
27102,0.23
27103,0.17
27104,0.16
27105,0.24
27106,0.44
27107,0.78
27108,1.24
27109,1.56
27110,1.82
27111,2.84
27112,3.82
27113,4.66
27114,4.71
27115,5.52
27116,5.76
27117,5.59
27118,5.60
27119,5.58
27120,5.54
27121,5.06
27122,5.22
27123,4.91
27124,4.74
27125,4.06
27126,4.43
27127,3.97
27128,3.96
27129,3.96
27130,4.74
27131,4.54
27132,4.82
27133,5.27
27134,6.03
27135,6.56
27136,6.89
27137,5.62
27138,5.34
27139,4.06
27140,5.01
27141,4.27
27142,3.83
27143,3.84
27144,3.92
27145,3.92
27146,3.86
27147,3.79
27148,3.76
27149,3.66
27150,4.07
27151,4.16
27152,3.96
27153,3.89
27154,4.39
27155,5.53
27156,6.67
27157,7.87
27158,8.46
27159,8.25
27160,8.34
27161,7.95
27162,7.27
27163,7.06
27164,6.91
27165,6.40
27166,5.89
27167,5.62
27168,5.16
27169,5.08
27170,4.67
27171,4.49
27172,4.37
27173,4.37
27174,4.31
27175,3.83
27176,3.52
27177,3.27
27178,3.37
27179,3.55
27180,3.88
27181,4.19
27182,4.62
27183,4.86
27184,4.94
27185,4.78
27186,4.60
27187,4.56
27188,4.49
27189,4.27
27190,4.21
27191,4.03
27192,3.94
27193,3.84
27194,3.69
27195,3.48
27196,3.58
27197,3.68
27198,3.72
27199,3.71
27200,4.03
27201,4.18
27202,4.76
27203,4.34
27204,4.66
27205,5.35
27206,5.75
27207,6.12
27208,6.73
27209,6.48
27210,6.04
27211,5.41
27212,5.60
27213,5.24
27214,4.78
27215,4.59
27216,4.42
27217,3.79
27218,3.12
27219,2.63
27220,2.11
27221,2.24
27222,2.42
27223,2.44
27224,2.10
27225,1.72
27226,2.39
27227,3.90
27228,5.08
27229,5.73
27230,6.57
27231,6.23
27232,6.28
27233,5.71
27234,5.16
27235,4.83
27236,4.27
27237,3.55
27238,2.81
27239,2.77
27240,2.23
27241,0.97
27242,1.07
27243,0.83
27244,0.75
27245,0.49
27246,0.41
27247,0.29
27248,0.20
27249,-0.10
27250,-0.12
27251,-0.22
27252,-0.10
27253,-0.29
27254,-0.27
27255,-0.23
27256,0.09
27257,-0.80
27258,-0.77
27259,-1.32
27260,-1.32
27261,-1.72
27262,-1.92
27263,-1.96
27264,-2.57
27265,-2.83
27266,-3.20
27267,-3.51
27268,-4.05
27269,-4.41
27270,-4.46
27271,-4.48
27272,-4.62
27273,-5.09
27274,-3.73
27275,-2.91
27276,-1.71
27277,-0.21
27278,0.68
27279,1.08
27280,1.27
27281,0.79
27282,0.79
27283,0.19
27284,0.53
27285,0.90
27286,1.42
27287,1.66
27288,1.98
27289,1.78
27290,1.92
27291,2.47
27292,2.65
27293,3.06
27294,3.58
27295,3.61
27296,3.68
27297,3.53
27298,4.43
27299,4.66
27300,5.58
27301,6.13
27302,6.23
27303,6.21
27304,6.06
27305,5.21
27306,4.92
27307,4.16
27308,4.01
27309,3.49
27310,3.52
27311,3.34
27312,3.59
27313,3.79
27314,3.53
27315,3.93
27316,3.86
27317,4.09
27318,4.25
27319,4.27
27320,3.98
27321,4.11
27322,3.72
27323,3.41
27324,4.26
27325,5.21
27326,6.03
27327,7.04
27328,6.82
27329,5.38
27330,4.81
27331,4.95
27332,3.57
27333,2.58
27334,1.83
27335,1.28
27336,0.78
27337,-0.19
27338,-0.09
27339,-0.18
27340,-0.94
27341,-0.53
27342,-0.76
27343,-0.23
27344,-0.41
27345,-0.60
27346,-0.18
27347,1.19
27348,1.79
27349,2.41
27350,2.28
27351,2.48
27352,2.87
27353,2.42
27354,1.16
27355,0.49
27356,-0.32
27357,-0.81
27358,-0.71
27359,-1.10
27360,-1.61
27361,-1.91
27362,-2.09
27363,-2.52
27364,-2.42
27365,-2.03
27366,-1.11
27367,-0.86
27368,-0.82
27369,-1.08
27370,0.07
27371,1.51
27372,3.27
27373,3.57
27374,3.66
27375,4.13
27376,4.04
27377,3.47
27378,2.46
27379,1.73
27380,1.28
27381,1.09
27382,0.17
27383,0.81
27384,0.74
27385,0.44
27386,0.63
27387,-0.23
27388,-0.04
27389,0.01
27390,-0.18
27391,-0.33
27392,0.14
27393,0.49
27394,1.88
27395,1.33
27396,2.01
27397,3.40
27398,4.37
27399,4.53
27400,5.13
27401,4.89
27402,3.23
27403,3.49
27404,1.84
27405,1.23
27406,0.71
27407,0.54
27408,0.44
27409,0.04
27410,1.39
27411,0.96
27412,1.74
27413,1.70
27414,1.57
27415,1.83
27416,2.76
27417,2.95
27418,3.16
27419,3.42
27420,3.77
27421,4.34
27422,4.46
27423,4.77
27424,5.61
27425,5.96
27426,6.29
27427,6.64
27428,6.80
27429,7.21
27430,7.70
27431,7.99
27432,7.48
27433,7.92
27434,7.99
27435,7.82
27436,7.81
27437,7.78
27438,7.98
27439,7.80
27440,7.78
27441,7.82
27442,8.31
27443,8.79
27444,9.12
27445,9.97
27446,9.58
27447,9.92
27448,10.33
27449,9.99
27450,9.33
27451,8.76
27452,8.59
27453,8.33
27454,8.08
27455,8.08
27456,7.94
27457,7.87
27458,7.69
27459,7.42
27460,6.88
27461,6.50
27462,6.11
27463,5.58
27464,5.02
27465,4.49
27466,4.93
27467,5.95
27468,7.71
27469,8.53
27470,9.09
27471,9.29
27472,9.54
27473,8.78
27474,8.03
27475,7.29
27476,6.47
27477,6.42
27478,5.99
27479,6.66
27480,7.14
27481,7.14
27482,7.23
27483,7.02
27484,7.69
27485,7.81
27486,7.83
27487,7.85
27488,7.87
27489,8.07
27490,8.34
27491,8.69
27492,9.34
27493,10.04
27494,11.04
27495,11.09
27496,11.10
27497,10.68
27498,9.59
27499,7.74
27500,7.73
27501,7.08
27502,6.64
27503,6.13
27504,5.83
27505,5.42
27506,5.99
27507,5.91
27508,5.93
27509,6.12
27510,6.19
27511,6.18
27512,6.18
27513,6.39
27514,6.75
27515,7.60
27516,8.34
27517,7.89
27518,7.63
27519,7.11
27520,6.59
27521,6.64
27522,6.51
27523,6.42
27524,6.24
27525,6.47
27526,6.64
27527,6.23
27528,6.48
27529,5.82
27530,5.27
27531,4.81
27532,4.53
27533,4.27
27534,3.57
27535,3.48
27536,3.82
27537,4.00
27538,3.84
27539,4.32
27540,4.73
27541,5.79
27542,5.97
27543,5.64
27544,5.48
27545,5.46
27546,5.01
27547,4.75
27548,4.46
27549,3.90
27550,3.86
27551,4.02
27552,3.48
27553,3.38
27554,3.33
27555,3.31
27556,3.17
27557,2.84
27558,2.77
27559,2.60
27560,2.76
27561,2.72
27562,2.68
27563,3.38
27564,3.56
27565,3.89
27566,3.78
27567,4.29
27568,4.02
27569,3.92
27570,3.61
27571,3.36
27572,2.94
27573,2.16
27574,1.68
27575,1.71
27576,1.56
27577,1.37
27578,1.46
27579,0.92
27580,0.71
27581,0.18
27582,0.01
27583,-0.44
27584,-0.61
27585,-0.43
27586,-0.43
27587,-0.48
27588,-0.49
27589,-0.73
27590,-0.79
27591,-0.97
27592,-0.88
27593,-1.27
27594,-1.70
27595,-2.08
27596,-2.28
27597,-2.22
27598,-2.47
27599,-2.14
27600,-2.53
27601,-3.10
27602,-3.04
27603,-4.02
27604,-4.16
27605,-4.18
27606,-4.23
27607,-3.58
27608,-2.77
27609,-2.48
27610,-0.79
27611,0.32
27612,0.41
27613,2.09
27614,2.62
27615,0.34
27616,-0.57
27617,-1.02
27618,-1.99
27619,-2.68
27620,-2.85
27621,-2.65
27622,-3.19
27623,-3.07
27624,-3.08
27625,-3.04
27626,-3.27
27627,-3.09
27628,-3.06
27629,-3.16
27630,-3.48
27631,-3.81
27632,-3.93
27633,-3.59
27634,-3.26
27635,-2.97
27636,-2.09
27637,-1.79
27638,-1.49
27639,-1.31
27640,-0.99
27641,-0.99
27642,-1.43
27643,-1.22
27644,-1.16
27645,-1.16
27646,-1.23
27647,-1.42
27648,-1.83
27649,-2.08
27650,-2.31
27651,-2.62
27652,-3.09
27653,-3.09
27654,-2.86
27655,-3.04
27656,-3.44
27657,-3.77
27658,-3.57
27659,-3.32
27660,-2.56
27661,-1.91
27662,-0.31
27663,0.59
27664,0.99
27665,0.68
27666,-0.28
27667,-1.37
27668,-1.27
27669,-1.81
27670,-2.28
27671,-2.77
27672,-3.73
27673,-3.32
27674,-2.96
27675,-2.60
27676,-2.61
27677,-2.82
27678,-2.95
27679,-3.14
27680,-3.36
27681,-3.17
27682,-2.97
27683,-2.72
27684,-2.37
27685,-2.21
27686,-2.18
27687,-2.21
27688,-2.13
27689,-2.23
27690,-2.29
27691,-2.21
27692,-2.22
27693,-1.88
27694,-1.85
27695,-2.19
27696,-1.86
27697,-2.01
27698,-2.39
27699,-2.43
27700,-2.47
27701,-2.04
27702,-2.16
27703,-2.17
27704,-2.11
27705,-2.47
27706,-1.17
27707,-0.80
27708,-0.02
27709,1.21
27710,2.19
27711,1.72
27712,1.77
27713,1.52
27714,1.31
27715,0.26
27716,0.22
27717,0.05
27718,-0.27
27719,-0.54
27720,-0.41
27721,-0.21
27722,-0.23
27723,-0.51
27724,-0.79
27725,-1.07
27726,-1.41
27727,-0.99
27728,-1.44
27729,-1.10
27730,-0.56
27731,0.69
27732,1.49
27733,2.28
27734,2.46
27735,2.38
27736,2.06
27737,1.81
27738,1.28
27739,1.00
27740,0.46
27741,-0.13
27742,-0.24
27743,-0.91
27744,-1.29
27745,-1.87
27746,-2.09
27747,-2.29
27748,-3.33
27749,-3.02
27750,-3.96
27751,-4.17
27752,-4.61
27753,-3.48
27754,-1.58
27755,0.03
27756,1.16
27757,2.36
27758,3.29
27759,3.98
27760,3.92
27761,3.15
27762,2.23
27763,0.97
27764,1.09
27765,0.64
27766,0.30
27767,-1.57
27768,-0.57
27769,-2.22
27770,-0.33
27771,-0.78
27772,0.52
27773,0.03
27774,0.81
27775,1.01
27776,0.78
27777,1.06
27778,1.51
27779,2.30
27780,2.79
27781,3.03
27782,3.98
27783,3.77
27784,4.09
27785,4.11
27786,4.36
27787,4.43
27788,4.42
27789,3.64
27790,3.87
27791,3.34
27792,3.59
27793,3.35
27794,3.08
27795,2.45
27796,2.28
27797,2.48
27798,2.31
27799,2.21
27800,1.78
27801,1.86
27802,3.06
27803,4.19
27804,5.42
27805,7.36
27806,9.49
27807,10.11
27808,10.28
27809,8.35
27810,7.92
27811,6.26
27812,6.20
27813,6.27
27814,6.01
27815,5.78
27816,5.70
27817,5.87
27818,5.22
27819,5.37
27820,4.26
27821,4.01
27822,3.69
27823,3.44
27824,3.64
27825,3.02
27826,4.56
27827,5.12
27828,5.99
27829,6.43
27830,6.49
27831,6.86
27832,7.50
27833,6.69
27834,5.77
27835,5.26
27836,4.98
27837,3.58
27838,2.82
27839,1.92
27840,2.67
27841,2.30
27842,2.04
27843,1.68
27844,0.13
27845,1.36
27846,0.67
27847,1.68
27848,1.81
27849,1.12
27850,2.19
27851,3.03
27852,3.71
27853,4.68
27854,4.53
27855,4.31
27856,4.53
27857,4.52
27858,3.94
27859,3.46
27860,3.12
27861,2.98
27862,2.76
27863,3.01
27864,3.40
27865,3.74
27866,2.94
27867,2.72
27868,2.73
27869,2.43
27870,2.04
27871,1.68
27872,2.22
27873,2.11
27874,2.65
27875,3.08
27876,3.96
27877,4.75
27878,5.93
27879,7.21
27880,8.06
27881,8.48
27882,7.69
27883,7.39
27884,7.22
27885,6.43
27886,6.33
27887,6.17
27888,6.37
27889,6.07
27890,5.89
27891,5.72
27892,6.12
27893,6.04
27894,6.32
27895,6.49
27896,6.92
27897,7.72
27898,9.68
27899,11.11
27900,11.47
27901,11.75
27902,12.64
27903,13.10
27904,13.47
27905,14.38
27906,12.96
27907,12.01
27908,10.97
27909,10.25
27910,10.13
27911,9.95
27912,9.76
27913,9.57
27914,9.62
27915,9.48
27916,9.39
27917,9.27
27918,9.44
27919,9.59
27920,9.79
27921,9.87
27922,9.92
27923,10.50
27924,11.72
27925,12.41
27926,12.71
27927,12.67
27928,13.35
27929,13.16
27930,12.32
27931,11.64
27932,10.68
27933,9.84
27934,9.13
27935,8.72
27936,8.48
27937,7.96
27938,7.72
27939,7.61
27940,7.24
27941,6.61
27942,6.77
27943,6.79
27944,7.27
27945,7.53
27946,7.91
27947,8.12
27948,9.08
27949,10.27
27950,11.40
27951,11.99
27952,10.51
27953,10.70
27954,9.83
27955,9.77
27956,9.73
27957,9.83
27958,9.63
27959,9.73
27960,9.78
27961,9.76
27962,9.17
27963,9.26
27964,9.12
27965,9.14
27966,8.75
27967,8.46
27968,8.18
27969,8.41
27970,8.48
27971,8.91
27972,9.13
27973,8.79
27974,9.18
27975,9.45
27976,10.17
27977,11.41
27978,12.09
27979,11.78
27980,11.42
27981,11.61
27982,11.43
27983,10.76
27984,10.41
27985,9.78
27986,9.99
27987,10.07
27988,9.97
27989,9.25
27990,8.71
27991,7.79
27992,7.76
27993,6.53
27994,6.43
27995,6.92
27996,7.39
27997,8.64
27998,9.70
27999,10.46
28000,10.41
28001,10.73
28002,9.90
28003,8.59
28004,8.08
28005,7.86
28006,7.47
28007,7.01
28008,6.51
28009,6.09
28010,5.41
28011,5.27
28012,5.04
28013,5.13
28014,4.91
28015,5.01
28016,4.75
28017,5.31
28018,7.32
28019,9.23
28020,11.06
28021,12.39
28022,12.73
28023,12.94
28024,12.51
28025,11.73
28026,11.37
28027,10.18
28028,9.68
28029,8.47
28030,7.79
28031,7.51
28032,7.73
28033,8.01
28034,8.45
28035,8.91
28036,10.16
28037,11.48
28038,12.73
28039,10.44
28040,8.65
28041,8.50
28042,8.09
28043,7.28
28044,7.91
28045,7.87
28046,8.54
28047,8.89
28048,9.26
28049,8.94
28050,8.44
28051,7.79
28052,7.04
28053,6.53
28054,6.36
28055,5.73
28056,4.67
28057,3.97
28058,3.68
28059,3.88
28060,2.79
28061,2.25
28062,1.40
28063,0.94
28064,1.13
28065,3.18
28066,6.61
28067,7.64
28068,8.61
28069,9.87
28070,10.89
28071,10.48
28072,10.17
28073,9.76
28074,9.39
28075,8.32
28076,8.29
28077,7.37
28078,7.34
28079,6.66
28080,6.56
28081,6.59
28082,5.84
28083,5.53
28084,5.41
28085,5.49
28086,5.63
28087,5.39
28088,4.89
28089,5.78
28090,6.88
28091,8.52
28092,9.38
28093,10.69
28094,11.37
28095,11.27
28096,11.32
28097,10.99
28098,9.85
28099,8.87
28100,8.18
28101,7.26
28102,6.64
28103,6.20
28104,5.54
28105,5.14
28106,4.75
28107,4.31
28108,3.90
28109,3.95
28110,3.67
28111,3.42
28112,3.16
28113,3.77
28114,4.68
28115,6.11
28116,7.68
28117,8.89
28118,9.55
28119,9.72
28120,8.93
28121,8.61
28122,7.97
28123,7.51
28124,6.49
28125,6.55
28126,5.74
28127,5.15
28128,4.93
28129,4.67
28130,4.35
28131,4.11
28132,3.44
28133,3.38
28134,2.83
28135,2.57
28136,2.38
28137,3.12
28138,4.09
28139,5.26
28140,6.32
28141,7.41
28142,7.89
28143,7.82
28144,7.91
28145,7.19
28146,6.18
28147,5.45
28148,4.71
28149,3.80
28150,3.44
28151,2.74
28152,2.09
28153,1.62
28154,1.17
28155,0.71
28156,0.33
28157,0.12
28158,-0.22
28159,-0.61
28160,-1.29
28161,0.81
28162,1.78
28163,3.04
28164,4.34
28165,4.63
28166,5.61
28167,6.01
28168,5.76
28169,5.55
28170,5.02
28171,4.21
28172,3.74
28173,1.13
28174,0.49
28175,0.46
28176,0.84
28177,0.61
28178,0.64
28179,1.81
28180,0.74
28181,0.64
28182,0.99
28183,2.50
28184,2.40
28185,2.94
28186,3.63
28187,5.61
28188,6.40
28189,5.82
28190,6.51
28191,6.68
28192,6.13
28193,4.91
28194,4.17
28195,3.51
28196,3.23
28197,2.45
28198,1.58
28199,0.90
28200,0.15
28201,-0.49
28202,-1.08
28203,-1.43
28204,-1.85
28205,-2.49
28206,-2.73
28207,-2.53
28208,-2.43
28209,-1.83
28210,-1.03
28211,0.30
28212,1.16
28213,2.22
28214,2.82
28215,3.92
28216,4.29
28217,4.05
28218,3.51
28219,2.89
28220,2.38
28221,1.37
28222,0.66
28223,0.54
28224,0.17
28225,-0.19
28226,-0.76
28227,-0.83
28228,-1.55
28229,-1.67
28230,-2.11
28231,-2.49
28232,-1.95
28233,-0.89
28234,0.42
28235,2.01
28236,3.74
28237,4.63
28238,5.65
28239,6.12
28240,5.99
28241,6.02
28242,4.37
28243,2.95
28244,2.34
28245,1.52
28246,0.83
28247,0.12
28248,0.23
28249,-0.68
28250,-0.56
28251,-1.02
28252,-1.24
28253,-1.35
28254,-1.63
28255,-1.95
28256,-1.83
28257,-0.99
28258,0.27
28259,1.16
28260,2.16
28261,2.93
28262,3.97
28263,4.48
28264,4.54
28265,4.27
28266,3.48
28267,2.77
28268,2.27
28269,1.92
28270,1.58
28271,1.02
28272,0.74
28273,0.26
28274,-0.22
28275,-0.67
28276,-1.14
28277,-1.31
28278,-1.37
28279,-1.52
28280,-1.42
28281,-0.89
28282,0.63
28283,2.65
28284,4.16
28285,5.66
28286,6.81
28287,7.83
28288,8.21
28289,8.12
28290,7.29
28291,6.41
28292,5.99
28293,5.19
28294,4.07
28295,3.01
28296,2.29
28297,1.59
28298,0.84
28299,0.43
28300,0.02
28301,-0.29
28302,-0.55
28303,-0.83
28304,-1.13
28305,-0.29
28306,0.34
28307,1.29
28308,2.54
28309,4.39
28310,5.48
28311,6.30
28312,6.50
28313,6.32
28314,5.36
28315,4.32
28316,3.60
28317,2.77
28318,2.06
28319,1.52
28320,1.40
28321,1.01
28322,-0.71
28323,-0.92
28324,-0.84
28325,-0.94
28326,-0.99
28327,-1.04
28328,-0.21
28329,1.31
28330,2.59
28331,3.43
28332,3.93
28333,4.26
28334,5.49
28335,6.08
28336,6.31
28337,6.31
28338,6.42
28339,5.99
28340,5.76
28341,4.93
28342,5.66
28343,4.87
28344,4.46
28345,4.41
28346,4.31
28347,3.78
28348,3.87
28349,3.87
28350,3.77
28351,3.85
28352,4.03
28353,4.86
28354,5.68
28355,6.54
28356,7.24
28357,7.17
28358,7.20
28359,7.22
28360,7.01
28361,6.94
28362,6.86
28363,6.28
28364,6.44
28365,5.93
28366,5.84
28367,5.81
28368,5.26
28369,4.86
28370,4.44
28371,4.20
28372,4.25
28373,3.93
28374,3.99
28375,3.91
28376,4.73
28377,5.07
28378,5.50
28379,6.16
28380,6.52
28381,7.59
28382,7.93
28383,8.27
28384,8.64
28385,9.08
28386,8.99
28387,8.74
28388,7.57
28389,7.89
28390,5.40
28391,4.70
28392,4.67
28393,5.07
28394,4.83
28395,4.84
28396,3.52
28397,3.34
28398,2.99
28399,3.84
28400,2.54
28401,4.69
28402,7.47
28403,8.98
28404,10.27
28405,11.39
28406,12.19
28407,12.05
28408,12.46
28409,11.88
28410,11.12
28411,10.58
28412,10.29
28413,7.81
28414,6.73
28415,5.84
28416,4.92
28417,4.24
28418,3.39
28419,2.73
28420,2.23
28421,2.17
28422,2.39
28423,2.03
28424,2.56
28425,5.94
28426,8.08
28427,9.51
28428,10.91
28429,12.38
28430,12.56
28431,13.83
28432,13.64
28433,14.04
28434,12.90
28435,11.03
28436,10.63
28437,7.62
28438,6.36
28439,5.90
28440,4.68
28441,3.85
28442,3.92
28443,6.47
28444,5.03
28445,4.24
28446,3.72
28447,3.68
28448,3.84
28449,7.17
28450,8.99
28451,10.74
28452,12.92
28453,15.09
28454,16.77
28455,16.92
28456,17.18
28457,16.78
28458,16.12
28459,14.77
28460,13.94
28461,13.07
28462,10.46
28463,10.55
28464,9.00
28465,8.35
28466,7.31
28467,5.78
28468,5.45
28469,5.28
28470,7.81
28471,6.39
28472,7.88
28473,8.96
28474,11.17
28475,12.97
28476,14.88
28477,16.76
28478,18.37
28479,18.83
28480,19.47
28481,19.60
28482,18.80
28483,18.03
28484,17.46
28485,16.55
28486,15.73
28487,15.24
28488,14.92
28489,14.45
28490,14.21
28491,13.58
28492,13.17
28493,13.07
28494,12.77
28495,12.19
28496,12.45
28497,12.77
28498,14.29
28499,15.98
28500,17.08
28501,18.22
28502,19.01
28503,19.26
28504,19.17
28505,19.07
28506,18.72
28507,17.86
28508,16.12
28509,14.28
28510,13.63
28511,13.62
28512,13.62
28513,13.77
28514,13.79
28515,13.76
28516,13.83
28517,13.78
28518,13.67
28519,12.93
28520,12.34
28521,12.19
28522,12.83
28523,14.12
28524,14.39
28525,15.71
28526,16.09
28527,16.22
28528,16.09
28529,15.61
28530,15.66
28531,15.21
28532,14.40
28533,14.32
28534,14.46
28535,14.40
28536,14.09
28537,13.79
28538,13.48
28539,12.44
28540,10.87
28541,10.16
28542,9.83
28543,8.77
28544,8.77
28545,8.67
28546,9.14
28547,9.75
28548,10.04
28549,10.51
28550,10.76
28551,11.03
28552,11.62
28553,12.01
28554,11.62
28555,10.03
28556,9.68
28557,7.89
28558,6.89
28559,7.61
28560,8.87
28561,7.87
28562,7.37
28563,7.31
28564,6.67
28565,6.37
28566,6.01
28567,4.60
28568,4.81
28569,8.09
28570,10.38
28571,12.10
28572,12.71
28573,13.86
28574,14.77
28575,15.55
28576,15.12
28577,15.43
28578,14.84
28579,13.52
28580,12.01
28581,11.40
28582,11.22
28583,8.63
28584,8.46
28585,7.60
28586,6.19
28587,5.64
28588,5.47
28589,5.29
28590,5.08
28591,4.94
28592,6.26
28593,9.01
28594,11.68
28595,12.56
28596,13.38
28597,14.32
28598,15.16
28599,16.04
28600,16.25
28601,15.98
28602,15.09
28603,13.92
28604,13.34
28605,11.75
28606,12.33
28607,11.53
28608,10.92
28609,10.62
28610,10.11
28611,9.77
28612,8.88
28613,8.74
28614,8.41
28615,8.22
28616,8.83
28617,11.01
28618,12.77
28619,15.69
28620,17.02
28621,18.16
28622,19.04
28623,19.24
28624,19.11
28625,19.27
28626,18.81
28627,18.11
28628,17.33
28629,16.77
28630,16.23
28631,15.43
28632,15.28
28633,14.14
28634,13.93
28635,13.47
28636,13.12
28637,12.18
28638,12.46
28639,11.85
28640,12.06
28641,13.29
28642,13.65
28643,14.73
28644,12.59
28645,12.22
28646,14.40
28647,17.06
28648,18.16
28649,17.75
28650,13.56
28651,13.24
28652,13.34
28653,13.12
28654,12.85
28655,12.06
28656,11.75
28657,11.33
28658,10.96
28659,10.58
28660,10.09
28661,9.62
28662,9.28
28663,8.98
28664,8.83
28665,9.18
28666,10.17
28667,10.36
28668,10.28
28669,10.46
28670,12.15
28671,12.66
28672,10.97
28673,10.85
28674,10.70
28675,10.24
28676,9.86
28677,9.41
28678,9.05
28679,8.51
28680,8.27
28681,8.46
28682,7.87
28683,7.54
28684,7.28
28685,7.11
28686,7.12
28687,7.19
28688,7.63
28689,8.74
28690,10.33
28691,10.51
28692,11.39
28693,11.32
28694,11.47
28695,12.96
28696,12.62
28697,12.38
28698,12.27
28699,11.79
28700,10.54
28701,9.57
28702,9.39
28703,9.04
28704,9.24
28705,8.88
28706,8.97
28707,8.97
28708,8.91
28709,9.03
28710,8.93
28711,8.45
28712,8.62
28713,9.02
28714,9.60
28715,9.95
28716,10.08
28717,10.03
28718,10.89
28719,12.09
28720,13.33
28721,13.59
28722,13.58
28723,13.22
28724,12.68
28725,12.66
28726,12.54
28727,12.27
28728,11.89
28729,11.78
28730,11.60
28731,11.52
28732,11.52
28733,11.45
28734,11.28
28735,11.11
28736,10.82
28737,11.31
28738,11.60
28739,12.36
28740,13.49
28741,14.12
28742,16.00
28743,17.21
28744,17.28
28745,17.81
28746,17.99
28747,15.41
28748,13.67
28749,13.51
28750,13.22
28751,12.51
28752,10.61
28753,11.56
28754,11.70
28755,11.43
28756,11.35
28757,11.29
28758,10.78
28759,10.40
28760,9.39
28761,9.16
28762,9.04
28763,10.02
28764,10.89
28765,11.65
28766,13.19
28767,12.29
28768,10.79
28769,5.00
28770,7.07
28771,9.46
28772,9.13
28773,8.28
28774,8.67
28775,8.17
